filename,file_size,file_size_bytes,creation_date,original_path,full_path,file_extension,category,primary_type,mime_type,encoding,intelligent_category,confidence_score,description,key_concepts,content_hash,lines_of_code,complexity_score,predicted_business_value,integration_potential,integration_targets,estimated_effort,maturity_level,roi_potential,agent_affinity,skill_affinity,command_related,dependencies,dependents,agent_tier,last_modified,modification_count,moved_from,status,last_scan_date,documentation_score,test_coverage,code_standards,security_score,accessibility_score,related_files,tags,ownership,last_reviewed,review_status
SKILL.md,2.38 KB,2442,07-13-26,/Users/steven/.agent-skills/skills/apple/imessage,/Users/steven/.agent-skills/skills/apple/imessage/SKILL.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: SKILL.md,"Send,Hermes,Agent,Apple,Use",bc68b1648e301409,102,0.0,0.54,False,,low,production,0.49,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
SKILL.md,3.62 KB,3709,07-13-26,/Users/steven/.agent-skills/skills/apple/findmy,/Users/steven/.agent-skills/skills/apple/findmy/SKILL.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: SKILL.md,"Track,Apple,AirTags,FindMy,Hermes",19ec56e3b7f9f0be,131,0.0,0.57,False,,low,production,0.51,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
SKILL.md,2.12 KB,2169,07-13-26,/Users/steven/.agent-skills/skills/apple/apple-notes,/Users/steven/.agent-skills/skills/apple/apple-notes/SKILL.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: SKILL.md,"Manage,Apple,Notes,Hermes,Agent",c652e01e47938b8a,90,0.0,0.53,False,,low,production,0.48,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
DESCRIPTION.md,179.00 B,179,07-13-26,/Users/steven/.agent-skills/skills/research,/Users/steven/.agent-skills/skills/research/DESCRIPTION.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: DESCRIPTION.md,"Skills,skill,knowledge",a7bc842330a491de,3,0.0,0.45,False,,low,production,0.41,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
SKILL.md,319.00 B,319,07-13-26,/Users/steven/.agent-skills/skills/research,/Users/steven/.agent-skills/skills/research/SKILL.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: SKILL.md,"Use,Sub,Research,Skills,Category",4b386b6823b18768,13,0.0,0.46,False,,low,production,0.42,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-13-26 06:03,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
SKILL.md,4.99 KB,5111,07-13-26,/Users/steven/.agent-skills/skills/research/blogwatcher,/Users/steven/.agent-skills/skills/research/blogwatcher/SKILL.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: SKILL.md,"Monitor,Atom,JulienTant,Hyaxia,Blogs",b85be5a9b86b9028,137,0.0,0.57,False,,low,production,0.52,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
SKILL.md,2.92 KB,2985,07-13-26,/Users/steven/.agent-skills/skills/research/polymarket,/Users/steven/.agent-skills/skills/research/polymarket/SKILL.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: SKILL.md,"Query,Polymarket,Hermes,Agent,Teknium",becfa71e730b482c,77,0.0,0.52,False,,low,production,0.47,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
api-endpoints.md,4.44 KB,4542,07-13-26,/Users/steven/.agent-skills/skills/research/polymarket/references,/Users/steven/.agent-skills/skills/research/polymarket/references/api-endpoints.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: api-endpoints.md,"Polymarket,Endpoints,Reference,All,Gamma",d000b3c89c51fee8,220,0.0,0.65,True,,medium,production,0.58,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
polymarket.py,9.97 KB,10214,07-13-26,/Users/steven/.agent-skills/skills/research/polymarket/scripts,/Users/steven/.agent-skills/skills/research/polymarket/scripts/polymarket.py,.py,python,python,text/x-python,utf-8,skill,0.95,Skill module: polymarket.py,"Polymarket,Usage,Request,User,Agent",433e1a7084cd5795,284,0.6,0.71,True,"agents,skills,hooks,mcp-server",medium,production,0.64,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.7,0.0,,production,studio-coach,,pending
SKILL.md,19.64 KB,20113,07-13-26,/Users/steven/.agent-skills/skills/research/llm-wiki,/Users/steven/.agent-skills/skills/research/llm-wiki/SKILL.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: SKILL.md,"Karpathy,Wiki,Hermes,Agent,agent",eb13a2b8c654eeee,507,0.0,0.9,True,"agents,skills,hooks,mcp-server",high,production,0.81,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
SKILL.md,9.85 KB,10085,07-13-26,/Users/steven/.agent-skills/skills/research/arxiv,/Users/steven/.agent-skills/skills/research/arxiv/SKILL.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: SKILL.md,"Search,Hermes,Agent,Research,Arxiv",2a6073a1ad08823d,282,0.0,0.71,True,"agents,skills,hooks,mcp-server",medium,production,0.64,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
search_arxiv.py,4.17 KB,4272,07-13-26,/Users/steven/.agent-skills/skills/research/arxiv/scripts,/Users/steven/.agent-skills/skills/research/arxiv/scripts/search_arxiv.py,.py,python,python,text/x-python,utf-8,skill,0.95,Skill module: search_arxiv.py,"Search,Usage,Yann,LeCun,ElementTree",58e1ec809be26ed6,114,0.4,0.55,False,,low,production,0.5,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.7,0.0,,production,studio-coach,,pending
SKILL.md,100.95 KB,103374,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing,/Users/steven/.agent-skills/skills/research/research-paper-writing/SKILL.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: SKILL.md,"Research,Paper,Writing,Pipeline,Write",923bc45b7138c0f8,2377,0.0,0.9,True,"agents,skills,hooks,mcp-server",high,production,0.81,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
checklists.md,13.30 KB,13622,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/references,/Users/steven/.agent-skills/skills/research/research-paper-writing/references/checklists.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: checklists.md,"Conference,Paper,Checklists,This,All",f0be3d5259a7527f,434,0.0,0.84,True,"agents,skills,hooks,mcp-server",medium,production,0.76,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
experiment-patterns.md,25.14 KB,25742,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/references,/Users/steven/.agent-skills/skills/research/research-paper-writing/references/experiment-patterns.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: experiment-patterns.md,"Experiment,Design,Patterns,Hermes,agent",1904faa8ac220fb0,728,0.0,0.9,True,"agents,skills,hooks,mcp-server",high,production,0.81,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
human-evaluation.md,17.79 KB,18221,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/references,/Users/steven/.agent-skills/skills/research/research-paper-writing/references/human-evaluation.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: human-evaluation.md,"Human,Evaluation,Guide,Research,Comprehensive",073275dbe8547cd5,476,0.0,0.88,True,"agents,skills,hooks,mcp-server",medium,production,0.79,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
sources.md,9.24 KB,9460,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/references,/Users/steven/.agent-skills/skills/research/research-paper-writing/references/sources.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: sources.md,"Source,Bibliography,This,Origin,Attribution",665ebbff77ed914e,191,0.0,0.62,True,,low,production,0.56,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
reviewer-guidelines.md,13.42 KB,13738,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/references,/Users/steven/.agent-skills/skills/research/research-paper-writing/references/reviewer-guidelines.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: reviewer-guidelines.md,"Reviewer,Guidelines,Evaluation,Criteria,This",c1786ab39e3d60bb,433,0.0,0.84,True,"agents,skills,hooks,mcp-server",medium,production,0.76,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.85,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
writing-guide.md,15.91 KB,16292,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/references,/Users/steven/.agent-skills/skills/research/research-paper-writing/references/writing-guide.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: writing-guide.md,"Paper,Writing,Philosophy,Best,Practices",5cc19317073471d8,474,0.0,0.88,True,"agents,skills,hooks,mcp-server",medium,production,0.79,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.85,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
paper-types.md,15.83 KB,16214,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/references,/Users/steven/.agent-skills/skills/research/research-paper-writing/references/paper-types.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: paper-types.md,"Paper,Types,Beyond,Empirical,Guide",970956d940b7d641,481,0.0,0.89,True,"agents,skills,hooks,mcp-server",medium,production,0.8,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
autoreason-methodology.md,18.70 KB,19146,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/references,/Users/steven/.agent-skills/skills/research/research-paper-writing/references/autoreason-methodology.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: autoreason-methodology.md,"Autoreason,Iterative,Refinement,Methodology,Complete",d3a68438f903c0ba,394,0.0,0.81,True,"agents,skills,hooks,mcp-server",medium,production,0.73,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
citation-workflow.md,15.07 KB,15433,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/references,/Users/steven/.agent-skills/skills/research/research-paper-writing/references/citation-workflow.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: citation-workflow.md,"Citation,Management,Hallucination,Prevention,This",febafc1818a5bfe8,564,0.0,0.9,True,"agents,skills,hooks,mcp-server",high,production,0.81,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
README.md,6.55 KB,6707,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/README.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: README.md,"Templates,Conferences,This,Compiling,Option",e65dc1a22cb150da,251,0.0,0.68,True,,medium,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.85,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
colm2025_conference.pdf,119.76 KB,122635,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025/colm2025_conference.pdf,.pdf,pdf,pdf,application/pdf,utf-8,skill,0.95,Skill module: colm2025_conference.pdf,"Linearized,Type,Length,Filter,FlateDecode",d8b3d74bc81aec9b,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
colm2025_conference.sty,7.55 KB,7727,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025/colm2025_conference.sty,.sty,other,other,application/octet-stream,utf-8,skill,0.95,Skill module: colm2025_conference.sty,"Macros,LaTex,Adapted,Yoav,Artzi",79df8b2a1b142dfb,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
math_commands.tex,12.00 KB,12284,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025/math_commands.tex,.tex,other,other,application/octet-stream,utf-8,skill,0.95,Skill module: math_commands.tex,"Mark,Left,Center,Right,Top",90473c4d0542070d,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
colm2025_conference.tex,12.53 KB,12830,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025/colm2025_conference.tex,.tex,other,other,application/octet-stream,utf-8,skill,0.95,Skill module: colm2025_conference.tex,"For,Formatting,Instructions,Conference,Submissions",baf01cd056ccd1b3,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
fancyhdr.sty,20.04 KB,20521,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025/fancyhdr.sty,.sty,other,other,application/octet-stream,utf-8,skill,0.95,Skill module: fancyhdr.sty,"Fancy,Piet,Oostrum,Dept,Computer",b56ec4434b9f4607,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
colm2025_conference.bst,26.34 KB,26973,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025/colm2025_conference.bst,.bst,other,other,application/octet-stream,utf-8,skill,0.95,Skill module: colm2025_conference.bst,"File,Copyright,Hal,Daum,Modified",2d67552db7ed38cc,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
natbib.sty,44.10 KB,45154,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025/natbib.sty,.sty,other,other,application/octet-stream,utf-8,skill,0.95,Skill module: natbib.sty,"This,The,Project,Public,command",88bc70c0e4846193,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
colm2025_conference.bib,496.00 B,496,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/colm2025/colm2025_conference.bib,.bib,other,other,application/octet-stream,utf-8,skill,0.95,Skill module: colm2025_conference.bib,"Vaswani,Ashish,Shazeer,Noam",c5fabf46cc7d7a6e,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
example_paper.bib,2.00 KB,2051,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/icml2026,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/icml2026/example_paper.bib,.bib,other,other,application/octet-stream,utf-8,skill,0.95,Skill module: example_paper.bib,"Langley,Crafting,Papers,Machine,Learning",df950103d38f9cfc,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
icml_numpapers.pdf,2.76 KB,2823,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/icml2026,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/icml2026/icml_numpapers.pdf,.pdf,pdf,pdf,application/pdf,utf-8,skill,0.95,Skill module: icml_numpapers.pdf,"Type,Catalog,Pages,Kids",d34e8da982296363,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
icml2026.sty,26.70 KB,27344,07-13-26,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/icml2026,/Users/steven/.agent-skills/skills/research/research-paper-writing/templates/icml2026/icml2026.sty,.sty,other,other,application/octet-stream,utf-8,skill,0.95,Skill module: icml2026.sty,"File,This,Modified,Hanze,Dong",7cdcf90f6a59c521,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
